cv_index,cv_objective,rank,job_index,job_position,job_company,job_location,similarity_score
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,5,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.07778497275755496
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,6,28,"Data Scientist, Online",The Home Depot,"Atlanta, GA",0.07640825333545709
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,7,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.07585693783517931
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,8,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.07562613040348441
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,9,29,Data Scientist - CONSULTANT Level - ORLANDO FLORIDA - We will help Relocate,Capgemini,"Atlanta, GA",0.07400632885337657
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,10,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.07376455501419707
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",1,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.12209585455550243
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",2,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.10741647966775852
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",3,107,Data Software Engineer,Kelvin,"Austin, TX",0.08946699601023034
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",4,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.08550543562403347
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",5,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.07933245590310653
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",6,162,Senior Engineering Architect,Microsoft,"Redmond, WA 98052",0.07720632144688444
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",7,30,Senior Data Scientist,Catalina Marketing,"Atlanta, GA",0.07577200118842543
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",8,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.07022138620235488
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",9,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.06718034104418835
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",10,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.06516331474681665
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,1,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.11828928940157998
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,2,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.10155725288655186
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,3,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.10106990727900401
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,4,107,Data Software Engineer,Kelvin,"Austin, TX",0.08584606678589042
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,5,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.08154272146085657
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,6,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.07753647171274666
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,7,183,Data Scientist,Juvo,"San Francisco, CA",0.07134399228089629
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,8,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.0672899597788119
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,9,162,Senior Engineering Architect,Microsoft,"Redmond, WA 98052",0.0662006062248611
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,10,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.06542285053404344
44,nan,1,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.10022724579393387
44,nan,2,91,Product Development Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.05191865502236326
44,nan,3,43,Scientist II,The Coca-Cola Company,"Atlanta, GA 30301 ",0.05191561543846503
44,nan,4,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.04303879844233086
44,nan,5,65,Research Scientist,MacDermid Inc.,"Atlanta, GA",0.04247193366481274
44,nan,6,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.03751603634958378
44,nan,7,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.0374933267836754
44,nan,8,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.035619565976195755
44,nan,9,83,SI CoE IoT Data Modeling Architect,Xylem,"Atlanta, GA",0.03526553782756757
44,nan,10,56,Scientist I - Sensory Panel Leader,The Coca-Cola Company,"Atlanta, GA 30301 ",0.03479455100326518
45,nan,1,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.07539708096345503
45,nan,2,163,"Principal Software Engineer, Azure Databricks",Microsoft,"Redmond, WA 98052",0.06568075184841458
45,nan,3,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.06436743783565506
45,nan,4,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.06354810553259156
45,nan,5,36,Data Scientist,The Intersect Group,"Atlanta, GA 30328",0.056052264216936334
45,nan,6,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.05401567225675751
45,nan,7,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.050272105325942125
45,nan,8,39,DATA SCIENTIST - SPACE OPTIMIZATION,The Home Depot,"Atlanta, GA",0.046972291410998
45,nan,9,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.045902274046333714
45,nan,10,153,Senior Data Scientist,JD.com,"Mountain View, CA",0.04544654949106622
46,nan,1,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.10742093594700124
46,nan,2,89,"Regulatory Labeling, Advertising and Promotion Scientist",UCB,"Atlanta, GA",0.10028919478045337
46,nan,3,160,Market Research Analyst,Blueocean Market Intelligence,"Redmond, WA 98052",0.08926307355201839
46,nan,4,122,Field Application Scientist - Boston,10x Genomics,"Boston, MA",0.07480389877467196
46,nan,5,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.07274553407410421
46,nan,6,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.07010652811608888
46,nan,7,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.06886267452462186
46,nan,8,19,Data Scientist,Inspire Brands,"Atlanta, GA",0.06492225837220932
46,nan,9,105,Manager of Data Engineering,McKinsey & Company,"Atlanta, GA 30318 ",0.06478626665572249
46,nan,10,5,Manager of Data Engineering,McKinsey & Company,"Atlanta, GA 30318 ",0.06478626665572249
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",1,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.08374417593073162
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.06150966774649452
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",3,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.0575128328316009
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",4,112,HPC Software Engineer II,UCAR,"Boulder, CO",0.056945513419684186
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",5,126,Computational Scientist,The University of Chicago,"Chicago, IL",0.0543223071261839
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",6,122,Field Application Scientist - Boston,10x Genomics,"Boston, MA",0.051934616265068186
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",7,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.04861999350594743
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",8,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.04858833281957047
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.04798921629687215
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",10,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.046381890248738476
48,nan,1,64,Statistical Quantitative Analyst,SunTrust,"Atlanta, GA",0.0653387143741059
48,nan,2,149,Quantitative Researcher - AI and Machine Learning Specialist,American Century Investments,"Mountain View, CA 94043",0.06360795644518533
48,nan,3,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.05768109878657485
48,nan,4,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.05525903621826878
48,nan,5,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.05476961719119823
48,nan,6,173,Principal Data Scientist (Catalog Platform and Quality),Coupang,"Seattle, WA",0.052766853612134346
48,nan,7,33,Scientist - Data Analysis,AMERICAN CANCER SOCIETY,"Atlanta, GA",0.052139896445528834
48,nan,8,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.05155536021984166
48,nan,9,39,DATA SCIENTIST - SPACE OPTIMIZATION,The Home Depot,"Atlanta, GA",0.05150955857422594
48,nan,10,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.05117737941033158
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,1,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.10453854656430579
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,2,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.08861874799278587
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,3,93,"Data Scientist - Senior Consultant - Orlando, Florida",Capgemini,"Atlanta, GA",0.08703025773970291
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,4,55,Lead Decision Scientist,"Moxie Interactive, Inc.","Atlanta, GA 30313 ",0.08603245520600185
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,5,58,Lead Decision Scientist,Moxie,"Atlanta, GA",0.08575322023335244
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,6,29,Data Scientist - CONSULTANT Level - ORLANDO FLORIDA - We will help Relocate,Capgemini,"Atlanta, GA",0.08371849780326801
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,7,46,"Data Scientist - Consultant Level - Orlando, Florida - we will assist with relocation",Capgemini,"Atlanta, GA",0.08342814073540698
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,8,74,DATA ANALYST SUPPLY CHAIN,The Home Depot,"Atlanta, GA",0.07864379042921077
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,9,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.07735666099766636
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,10,38,Data Scientist,OM Partners,"Atlanta, GA",0.07520894688741556
