cv_index,cv_objective,rank,job_index,job_position,job_company,job_location,similarity_score
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,7,150,Principal NLP Scientist for Search,JD.com,"Mountain View, CA",0.10562774712038689
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,8,34,Data Scientist,SalesLoft,"Atlanta, GA",0.10523846099961855
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,9,28,"Data Scientist, Online",The Home Depot,"Atlanta, GA",0.10260018436629016
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,10,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.09880105385448743
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",1,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.128039447521759
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",2,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.1211943860132115
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",3,107,Data Software Engineer,Kelvin,"Austin, TX",0.11015232766635959
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",4,162,Senior Engineering Architect,Microsoft,"Redmond, WA 98052",0.10427097945054326
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",5,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.10172671135798395
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",6,30,Senior Data Scientist,Catalina Marketing,"Atlanta, GA",0.10100708686606126
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",7,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.0963196631810603
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",8,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.09254538062661427
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",9,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.0898276768499443
42,"To design, develop and manage products in the field of consumer electronics devices, networking prot",10,119,Senior Account Executive,h2o.ai,"Boston, MA",0.08760559222318193
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,1,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.14523899928112943
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,2,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.12898622897086767
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,3,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.1245264787384113
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,4,107,Data Software Engineer,Kelvin,"Austin, TX",0.10897565314826532
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,5,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.10888830778121834
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,6,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.10220660746217845
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,7,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.09582721495523852
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,8,118,Robotics and Automation – Research Analyst,Lux Research Inc,"Boston, MA",0.08967762173381733
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08681350241488929
43,A Software Designer Internship with a client-driven corporation leading the field of wireless commun,10,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.07991670733154875
44,nan,1,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.14294246192434956
44,nan,2,43,Scientist II,The Coca-Cola Company,"Atlanta, GA 30301 ",0.1127465572165928
44,nan,3,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10167045289813739
44,nan,4,91,Product Development Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.10012456644146273
44,nan,5,65,Research Scientist,MacDermid Inc.,"Atlanta, GA",0.086348480531679
44,nan,6,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.08406936905362099
44,nan,7,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.08046033878853688
44,nan,8,134,Research Analyst I,IFPRI (International Food Policy Research Institute),"Washington, DC",0.06977632329333353
44,nan,9,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.06808087781114006
44,nan,10,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.06750099416224803
45,nan,1,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.10680478995740623
45,nan,2,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.10482940550414098
45,nan,3,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.10197703920647844
45,nan,4,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.08822214427771444
45,nan,5,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08539927101767018
45,nan,6,36,Data Scientist,The Intersect Group,"Atlanta, GA 30328",0.0834708741166857
45,nan,7,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.08298521108635076
45,nan,8,163,"Principal Software Engineer, Azure Databricks",Microsoft,"Redmond, WA 98052",0.0787644621697687
45,nan,9,66,Environmental Scientist,Tetra Tech,"Atlanta, GA",0.07585671232497515
45,nan,10,117,Principal Engineer- Mechanical (663909),Ball Aerospace,"Boulder, CO",0.07539908241887872
46,nan,1,89,"Regulatory Labeling, Advertising and Promotion Scientist",UCB,"Atlanta, GA",0.13054173573907213
46,nan,2,160,Market Research Analyst,Blueocean Market Intelligence,"Redmond, WA 98052",0.12260779982901955
46,nan,3,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.11852679853829123
46,nan,4,122,Field Application Scientist - Boston,10x Genomics,"Boston, MA",0.11137363692009834
46,nan,5,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.10781844343081874
46,nan,6,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.09648725337287965
46,nan,7,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.09622774913363272
46,nan,8,19,Data Scientist,Inspire Brands,"Atlanta, GA",0.0924518425500729
46,nan,9,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.0878731690224381
46,nan,10,96,Advertiser Research Analyst,Cox Media Group,"Atlanta, GA",0.08763706122005747
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",1,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.14531375732637744
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",2,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.12397039211341261
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",3,112,HPC Software Engineer II,UCAR,"Boulder, CO",0.10958178455325374
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",4,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.10187290490330936
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",5,126,Computational Scientist,The University of Chicago,"Chicago, IL",0.10088659930236044
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",6,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.0927770791412299
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",7,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08885802428945787
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",8,122,Field Application Scientist - Boston,10x Genomics,"Boston, MA",0.08715884159284722
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",9,107,Data Software Engineer,Kelvin,"Austin, TX",0.08599253100137914
47,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",10,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.08306489200032703
48,nan,1,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10566469652851672
48,nan,2,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.09337260231770007
48,nan,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.09179269292305597
48,nan,4,33,Scientist - Data Analysis,AMERICAN CANCER SOCIETY,"Atlanta, GA",0.09161632848901341
48,nan,5,173,Principal Data Scientist (Catalog Platform and Quality),Coupang,"Seattle, WA",0.09116087517168452
48,nan,6,95,Quantitative Finance Analyst,Bank of America,"Atlanta, GA 30308 ",0.09027908460153318
48,nan,7,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08695448089910253
48,nan,8,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.08667821857226554
48,nan,9,103,Data Analyst,Operation HOPE,"Atlanta, GA 30303 ",0.08541136525541936
48,nan,10,149,Quantitative Researcher - AI and Machine Learning Specialist,American Century Investments,"Mountain View, CA 94043",0.08462562015886912
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,1,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.1446483368424393
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,2,55,Lead Decision Scientist,"Moxie Interactive, Inc.","Atlanta, GA 30313 ",0.12452907274148388
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,3,58,Lead Decision Scientist,Moxie,"Atlanta, GA",0.12409184708610171
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,4,93,"Data Scientist - Senior Consultant - Orlando, Florida",Capgemini,"Atlanta, GA",0.11554083626879796
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,5,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.115430258677561
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,6,38,Data Scientist,OM Partners,"Atlanta, GA",0.11379919606759632
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,7,29,Data Scientist - CONSULTANT Level - ORLANDO FLORIDA - We will help Relocate,Capgemini,"Atlanta, GA",0.11254034378604341
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,8,46,"Data Scientist - Consultant Level - Orlando, Florida - we will assist with relocation",Capgemini,"Atlanta, GA",0.11216289825016582
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,9,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.10635020794129514
49,I am fresher data analyst starting out in ERP and MIS. As a fresher I am looking for roles specific ,10,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.10415666763783431
